subtipo_objeto_robado;nombre_objeto;fecha_evento;nombre_provincia;tipo_delito
ARMA DE FUEGO;OTROS ARMAS CORTAS;2/5/2023;CARCHI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;2/5/2023;SUCUMBIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;2/5/2023;DMQ;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;2/5/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;2/5/2023;GUAYAS;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;2/5/2023;GUAYAS;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;2/5/2023;GUAYAS;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;REVÓLVERES;2/5/2023;CAÑAR;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;REVÓLVERES;3/5/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;3/5/2023;SANTA ELENA;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;REVÓLVERES;3/5/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;3/5/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;3/5/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;3/5/2023;LOJA;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;REVÓLVERES;3/5/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;3/5/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;3/5/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;3/5/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;3/5/2023;LOS RIOS;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;REVÓLVERES;3/5/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;3/5/2023;LOS RIOS;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;REVÓLVERES;3/5/2023;LOS RIOS;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;3/5/2023;DMG;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA
ARMA DE FUEGO;PISTOLAS;3/5/2023;DMG;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA
ARMA DE FUEGO;PISTOLAS;3/5/2023;DMG;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA
ARMA DE FUEGO;REVÓLVERES;3/5/2023;MAR TERRITORIAL;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;ESCOPETA;3/5/2023;DMG;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;REVÓLVERES;3/5/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;OTROS ARMAS CORTAS;3/5/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;3/5/2023;LOS RIOS;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA
ARMA DE FUEGO;REVÓLVERES;3/5/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;3/5/2023;MANABI;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;REVÓLVERES;3/5/2023;DMG;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;3/5/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;REVÓLVERES;3/5/2023;DMQ;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;3/5/2023;CARCHI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;4/5/2023;LOJA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;4/5/2023;LOJA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;4/5/2023;LOJA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;4/5/2023;SANTA ELENA;TERRORISMO Y SU FINANCIACIÓN
ARMA DE FUEGO;PISTOLAS;4/5/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;4/5/2023;GUAYAS;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;ESCOPETA;4/5/2023;GUAYAS;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;REVÓLVERES;4/5/2023;ORELLANA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;4/5/2023;CARCHI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;4/5/2023;EL ORO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;4/5/2023;EL ORO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;4/5/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA LA EFICIENCIA DE LA ADMINISTRACIÓN PÚBLICA
ARMA DE FUEGO;ESCOPETA;4/5/2023;NAPO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;4/5/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;4/5/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;4/5/2023;CAÑAR;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;4/5/2023;GUAYAS;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;4/5/2023;DMQ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;4/5/2023;LOS RIOS;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;REVÓLVERES;4/5/2023;MANABI;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA
ARMA DE FUEGO;PISTOLAS;4/5/2023;MANABI;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA
ARMA DE FUEGO;PISTOLAS;4/5/2023;EL ORO;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;OTROS ARMAS CORTAS;4/5/2023;AZUAY;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;OTROS ARMAS CORTAS;4/5/2023;AZUAY;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;4/5/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;4/5/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;4/5/2023;DMG;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;PISTOLAS;4/5/2023;GUAYAS;TERRORISMO Y SU FINANCIACIÓN
ARMA DE FUEGO;ESCOPETA;4/5/2023;ORELLANA;DELITOS CONTRA LOS RECURSOS MINEROS
ARMA DE FUEGO;REVÓLVERES;5/5/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;5/5/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;5/5/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;5/5/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;5/5/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;5/5/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;5/5/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;OTROS ARMAS LARGAS;5/5/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;OTROS ARMAS CORTAS;5/5/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;5/5/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMAS DE FOGUEO;PISTOLA;5/5/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;OTROS ARMAS CORTAS;5/5/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;OTROS ARMAS CORTAS;5/5/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;OTROS ARMAS LARGAS;5/5/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REPETIDORA;5/5/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;5/5/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;SUBAMETRALLADORA;5/5/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;SUBAMETRALLADORA;5/5/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;5/5/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;5/5/2023;MANABI;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;CARABINAS;5/5/2023;CHIMBORAZO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;5/5/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;5/5/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;5/5/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;5/5/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;5/5/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;5/5/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;5/5/2023;DMG;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;PISTOLAS;5/5/2023;ESMERALDAS;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;PISTOLAS;5/5/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;5/5/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;6/5/2023;EL ORO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;6/5/2023;DMQ;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;PISTOLAS;6/5/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;6/5/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;6/5/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA LA EFICIENCIA DE LA ADMINISTRACIÓN PÚBLICA
ARMA DE FUEGO;PISTOLAS;6/5/2023;EL ORO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;6/5/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;6/5/2023;DMG;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;6/5/2023;DMG;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;CARABINAS;6/5/2023;SUCUMBIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;6/5/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;OTROS;6/5/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;6/5/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;6/5/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;6/5/2023;EL ORO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;6/5/2023;EL ORO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;SUBAMETRALLADORA;6/5/2023;GUAYAS;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;FUSILES;6/5/2023;DMG;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;REVÓLVERES;6/5/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;FUSILES;6/5/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;SUBAMETRALLADORA;6/5/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;6/5/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;FUSILES;6/5/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;6/5/2023;EL ORO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;6/5/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;6/5/2023;CHIMBORAZO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;7/5/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;7/5/2023;DMG;DELITO
ARMA DE FUEGO;PISTOLAS;7/5/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;7/5/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;FUSILES;7/5/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;7/5/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;7/5/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;7/5/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;7/5/2023;MANABI;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;REVÓLVERES;7/5/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;7/5/2023;EL ORO;DELITO
ARMA DE FUEGO;ESCOPETA;7/5/2023;DMQ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;7/5/2023;IMBABURA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;7/5/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;7/5/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;7/5/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;7/5/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;FUSILES;7/5/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;7/5/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;7/5/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;7/5/2023;EL ORO;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;7/5/2023;DMG;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;REVÓLVERES;7/5/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;7/5/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;7/5/2023;MORONA SANTIAGO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;7/5/2023;MANABI;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;REVÓLVERES;7/5/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;7/5/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;7/5/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;7/5/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;7/5/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;7/5/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;7/5/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;7/5/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;7/5/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;7/5/2023;PICHINCHA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMAS DE FOGUEO;PISTOLA;7/5/2023;DMQ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;7/5/2023;MANABI;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;7/5/2023;MANABI;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;CARABINAS;7/5/2023;SUCUMBIOS;CONTRAVENCIÓN DE VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR
ARMA DE FUEGO;PISTOLAS;7/5/2023;MANABI;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;7/5/2023;MANABI;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;CARTUCHERAS;7/5/2023;ESMERALDAS;DELITOS CONTRA LA LIBERTAD PERSONAL
ARMA DE FUEGO;PISTOLAS;8/5/2023;CAÑAR;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;8/5/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;8/5/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;8/5/2023;EL ORO;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;REVÓLVERES;8/5/2023;SUCUMBIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;8/5/2023;GUAYAS;DELITO
ARMA DE FUEGO;CARTUCHERAS;8/5/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;8/5/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;8/5/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;8/5/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;8/5/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;8/5/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;8/5/2023;EL ORO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;8/5/2023;GUAYAS;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;ESCOPETA;8/5/2023;NAPO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA
ARMA DE FUEGO;SUBAMETRALLADORA;8/5/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;8/5/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;8/5/2023;DMQ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;FUSILES;8/5/2023;DMG;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA
ARMA DE FUEGO;PISTOLAS;8/5/2023;DMG;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA
ARMA DE FUEGO;PISTOLAS;8/5/2023;DMG;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA
ARMA DE FUEGO;REVÓLVERES;8/5/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;8/5/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;8/5/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;8/5/2023;GUAYAS;DELITO
ARMA DE FUEGO;REVÓLVERES;8/5/2023;IMBABURA;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA
ARMA DE FUEGO;REVÓLVERES;8/5/2023;IMBABURA;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA
ARMA DE FUEGO;REVÓLVERES;8/5/2023;IMBABURA;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA
ARMAS DE FOGUEO;PISTOLA;8/5/2023;IMBABURA;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA
ARMA DE FUEGO;CARTUCHERAS;8/5/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;8/5/2023;LOS RIOS;DELITOS CONTRA LA ACTIVIDAD HIDROCARBURÍFERA, DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO Y BIOCOMBUSTIBLES
ARMA DE FUEGO;ESCOPETA;8/5/2023;IMBABURA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;8/5/2023;ESMERALDAS;DELITOS CONTRA LA LIBERTAD PERSONAL
ARMA DE FUEGO;SE DESCONOCE;8/5/2023;DMQ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;9/5/2023;SUCUMBIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;9/5/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;9/5/2023;DMG;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;CARABINAS;9/5/2023;DMQ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;9/5/2023;CARCHI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;9/5/2023;MANABI;DELITOS CONTRA LA LIBERTAD PERSONAL
ARMAS DE FOGUEO;PISTOLA;9/5/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;REVÓLVERES;9/5/2023;DMG;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;REVÓLVERES;9/5/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;9/5/2023;AZUAY;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;FUSILES;10/5/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;10/5/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;10/5/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
